places,address,link,user,star,creat_date,comment,data_llm,scraped_date
Tiệm_cà_phê_Ông_Quan,"701 78 Đ. 30 Tháng 4, Hưng Lợi, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/Ti%E1%BB%87m+c%C3%A0+ph%C3%AA+%C3%94ng+Quan/@10.0105985,105.7563492,17z/data=!3m1!4b1!4m6!3m5!1s0x31a089ea189dc01d:0xb360acae1cbdb4cb!8m2!3d10.0105985!4d105.7563492!16s%2Fg%2F11k48fl9wy?entry=ttu&g_ep=EgoyMDI1MDQyMi4wIKXMDSoASAFQAw%3D%3D",LamThi YTho,5.0,2024-10-25,"I went to the shop on September 25, 2024, a rainy afternoon. The restaurant has a lot of green space, seating is quite comfortable, and the restaurant has very cute staff. I don't know your name, but you have a beautiful smile, single eyelids, long black hair, pinkish white face and pretty lips. You look very cute wearing a moss green t-shirt. Maybe I will come often because of this employee, I wonder if she has a lover yet. But the shop plays a bit sad music (sleep). Sorry for taking a photo of you, but you're very cute, if you don't have a lover, please email me.","{
    ""danh_sach_tu_tot"": ""green space, comfortable seating, cute staff, beautiful smile, cute, pretty, often, very cute"",
    ""danh_sach_tu_xau"": ""sad music""
}",2025-04-25
Tiệm_cà_phê_Ông_Quan,"701 78 Đ. 30 Tháng 4, Hưng Lợi, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/Ti%E1%BB%87m+c%C3%A0+ph%C3%AA+%C3%94ng+Quan/@10.0105985,105.7563492,17z/data=!3m1!4b1!4m6!3m5!1s0x31a089ea189dc01d:0xb360acae1cbdb4cb!8m2!3d10.0105985!4d105.7563492!16s%2Fg%2F11k48fl9wy?entry=ttu&g_ep=EgoyMDI1MDQyMi4wIKXMDSoASAFQAw%3D%3D",anh hoang,1.0,2025-04-19,Staff are very attitude. Waited for a moment with my friend before ordering water and told me to come in and take free photos of the temple or something. That's bad,"{
    ""danh_sach_tu_tot"": """",
    ""danh_sach_tu_xau"": ""very attitude, bad"",
}",2025-04-25
Tiệm_cà_phê_Ông_Quan,"701 78 Đ. 30 Tháng 4, Hưng Lợi, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/Ti%E1%BB%87m+c%C3%A0+ph%C3%AA+%C3%94ng+Quan/@10.0105985,105.7563492,17z/data=!3m1!4b1!4m6!3m5!1s0x31a089ea189dc01d:0xb360acae1cbdb4cb!8m2!3d10.0105985!4d105.7563492!16s%2Fg%2F11k48fl9wy?entry=ttu&g_ep=EgoyMDI1MDQyMi4wIKXMDSoASAFQAw%3D%3D",Trân Nguyễn,5.0,2025-03-25,"I find the restaurant to be an ideal destination with friends and family. The shop has many styles that can take a lot of photos, creating a comfortable and close feeling. I found the water at the restaurant suitable for the price I paid, and the service staff was enthusiastic.","{
    ""danh_sach_tu_tot"": ""ideal destination, many styles, comfortable, close feeling, suitable for the price, enthusiastic"",
    ""danh_sach_tu_xau"": """"
}",2025-04-25
Tiệm_cà_phê_Ông_Quan,"701 78 Đ. 30 Tháng 4, Hưng Lợi, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/Ti%E1%BB%87m+c%C3%A0+ph%C3%AA+%C3%94ng+Quan/@10.0105985,105.7563492,17z/data=!3m1!4b1!4m6!3m5!1s0x31a089ea189dc01d:0xb360acae1cbdb4cb!8m2!3d10.0105985!4d105.7563492!16s%2Fg%2F11k48fl9wy?entry=ttu&g_ep=EgoyMDI1MDQyMi4wIKXMDSoASAFQAw%3D%3D",Hoàng Hải Nguyễn,5.0,2025-04-25,"The shop is very chill, many photo angles are set up extremely beautifully. Cute staff. The restaurant costs 10 VND and is free for me.","{
    ""danh_sach_tu_tot"": ""chill, extremely beautifully, cute, free"",
    ""danh_sach_tu_xau"": """"
}",2025-04-25
Tiệm_cà_phê_Ông_Quan,"701 78 Đ. 30 Tháng 4, Hưng Lợi, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/Ti%E1%BB%87m+c%C3%A0+ph%C3%AA+%C3%94ng+Quan/@10.0105985,105.7563492,17z/data=!3m1!4b1!4m6!3m5!1s0x31a089ea189dc01d:0xb360acae1cbdb4cb!8m2!3d10.0105985!4d105.7563492!16s%2Fg%2F11k48fl9wy?entry=ttu&g_ep=EgoyMDI1MDQyMi4wIKXMDSoASAFQAw%3D%3D",tien tran,5.0,2024-11-25,"A new location in Can Tho, if you want to take advantage of the absence of people to take photos to your liking, you should go early. There are many options for food and drinks. Because I haven't tried them yet, I can't comment. The drinks are very good, and the salt dish is an option worth trying. The outside space is spacious, the inside garden is not very spacious but the decoration is very beautiful, like being lost in another world. Close to the center for easy transportation. Reasonable price!","{
    ""danh_sach_tu_tot"": ""good, worth trying, spacious, beautiful, reasonable price"",
    ""danh_sach_tu_xau"": """"
}",2025-04-25
Tiệm_cà_phê_Ông_Quan,"701 78 Đ. 30 Tháng 4, Hưng Lợi, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/Ti%E1%BB%87m+c%C3%A0+ph%C3%AA+%C3%94ng+Quan/@10.0105985,105.7563492,17z/data=!3m1!4b1!4m6!3m5!1s0x31a089ea189dc01d:0xb360acae1cbdb4cb!8m2!3d10.0105985!4d105.7563492!16s%2Fg%2F11k48fl9wy?entry=ttu&g_ep=EgoyMDI1MDQyMi4wIKXMDSoASAFQAw%3D%3D",Phát Nguyễn,5.0,2024-08-25,"Delicious drinks, delicious desserts. But the menu is very expensive, from 30 to 50. Milk coffee costs 33k or something like that. So when I passed by, I saw it was very crowded in the evening. I walked to the embankment and saw it. Because I'm close to this shop's house","{
    ""danh_sach_tu_tot"": ""Delicious drinks, delicious desserts, very crowded"",
    ""danh_sach_tu_xau"": ""very expensive"",
}",2025-04-25
Tiệm_cà_phê_Ông_Quan,"701 78 Đ. 30 Tháng 4, Hưng Lợi, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/Ti%E1%BB%87m+c%C3%A0+ph%C3%AA+%C3%94ng+Quan/@10.0105985,105.7563492,17z/data=!3m1!4b1!4m6!3m5!1s0x31a089ea189dc01d:0xb360acae1cbdb4cb!8m2!3d10.0105985!4d105.7563492!16s%2Fg%2F11k48fl9wy?entry=ttu&g_ep=EgoyMDI1MDQyMi4wIKXMDSoASAFQAw%3D%3D",Chu Nguyen The Hoang,4.0,2025-02-25,"The restaurant has a fairly diverse menu of drinks, mixed to taste but a bit sweet in some dishes. The restaurant has a breakfast menu, but it runs out quite early, so if you want to try it, you should go a little early in the morning. The restaurant space is large, with many places to take photos or check-in. On holidays, there are beautiful decorations according to each theme. I went before the Lunar New Year and there were very beautiful decorative backdrops for Tet photos. The shop has spacious and comfortable parking for cars and motorbikes. Enthusiastic staff, accurate dishes. Note that if you want to be comfortable, you should go in the early morning or evening hours to be cool. During the afternoon sun, the sun is quite hot due to the nature of the outdoor restaurant.","{
    ""danh_sach_tu_tot"": ""diverse menu, large space, many places to take photos, beautiful decorations, spacious and comfortable parking, enthusiastic staff, accurate dishes"",
    ""danh_sach_tu_xau"": ""a bit sweet, runs out quite early, hot due to the nature of the outdoor restaurant""
}",2025-04-25
Tiệm_cà_phê_Ông_Quan,"701 78 Đ. 30 Tháng 4, Hưng Lợi, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/Ti%E1%BB%87m+c%C3%A0+ph%C3%AA+%C3%94ng+Quan/@10.0105985,105.7563492,17z/data=!3m1!4b1!4m6!3m5!1s0x31a089ea189dc01d:0xb360acae1cbdb4cb!8m2!3d10.0105985!4d105.7563492!16s%2Fg%2F11k48fl9wy?entry=ttu&g_ep=EgoyMDI1MDQyMi4wIKXMDSoASAFQAw%3D%3D",Katherine,5.0,2025-03-25,"I see people commenting on this and that staff as bad, but in my experience, the staff here are super friendly, cute, and take good pictures. The price of drinks here is also quite better than other shops we went to. There are some beautiful employees there and the manager is also cute. In general, it's 10 VND","{
    ""danh_sach_tu_tot"": ""friendly, cute, good, better, beautiful, cute"",
    ""danh_sach_tu_xau"": ""bad""
}",2025-04-25
Tiệm_cà_phê_Ông_Quan,"701 78 Đ. 30 Tháng 4, Hưng Lợi, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/Ti%E1%BB%87m+c%C3%A0+ph%C3%AA+%C3%94ng+Quan/@10.0105985,105.7563492,17z/data=!3m1!4b1!4m6!3m5!1s0x31a089ea189dc01d:0xb360acae1cbdb4cb!8m2!3d10.0105985!4d105.7563492!16s%2Fg%2F11k48fl9wy?entry=ttu&g_ep=EgoyMDI1MDQyMi4wIKXMDSoASAFQAw%3D%3D",Vdesign - Website Theo Yêu Cầu,5.0,2024-04-25,"The shop has a great view of the garden, very beautiful with many very chill selfie angles... The drinks are delicious, but the breakfast is not very rich. Reasonable prices, quick and cheerful staff. The shop has a large space, but getting in by car will be a bit difficult.","{
    ""danh_sach_tu_tot"": ""great view, very beautiful, chill selfie angles, delicious drinks, reasonable prices, quick and cheerful staff, large space"",
    ""danh_sach_tu_xau"": ""breakfast not very rich, getting in by car difficult"",
}",2025-04-25
Tiệm_cà_phê_Ông_Quan,"701 78 Đ. 30 Tháng 4, Hưng Lợi, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/Ti%E1%BB%87m+c%C3%A0+ph%C3%AA+%C3%94ng+Quan/@10.0105985,105.7563492,17z/data=!3m1!4b1!4m6!3m5!1s0x31a089ea189dc01d:0xb360acae1cbdb4cb!8m2!3d10.0105985!4d105.7563492!16s%2Fg%2F11k48fl9wy?entry=ttu&g_ep=EgoyMDI1MDQyMi4wIKXMDSoASAFQAw%3D%3D",Mai Nguyen,5.0,2024-04-25,"The Tet atmosphere is here, let's go to the shop to check in. The price is ok, there is a room for people to make up + change clothes, the space has many areas to take photos","{
    ""danh_sach_tu_tot"": ""Tet atmosphere, ok, room for people to make up, change clothes, many areas to take photos"",
    ""danh_sach_tu_xau"": """"
}",2025-04-25
Tiệm_cà_phê_Ông_Quan,"701 78 Đ. 30 Tháng 4, Hưng Lợi, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/Ti%E1%BB%87m+c%C3%A0+ph%C3%AA+%C3%94ng+Quan/@10.0105985,105.7563492,17z/data=!3m1!4b1!4m6!3m5!1s0x31a089ea189dc01d:0xb360acae1cbdb4cb!8m2!3d10.0105985!4d105.7563492!16s%2Fg%2F11k48fl9wy?entry=ttu&g_ep=EgoyMDI1MDQyMi4wIKXMDSoASAFQAw%3D%3D",Lê Nhân Mekong Delta,5.0,2023-04-25,"The restaurant has a large space and a beautiful design with a Da Lat atmosphere. The price of water is on par with the average price of the shops. The shop sells cakes and cake combos for customers to choose from conveniently. There is cold room and outdoor space. The cold room has electrical outlets near each table. Outdoors there is a garden area and terrace. The restaurant is near the river bank so the breeze is cool. The first time I entered the restaurant, I was a bit confused and afraid of getting lost","{
    ""danh_sach_tu_tot"": ""large space, beautiful design, Da Lat atmosphere, average price, conveniently, cold room, outdoor space, electrical outlets, garden area, terrace, cool breeze"",
    ""danh_sach_tu_xau"": ""confused, afraid of getting lost""
}",2025-04-25
Tiệm_cà_phê_Ông_Quan,"701 78 Đ. 30 Tháng 4, Hưng Lợi, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/Ti%E1%BB%87m+c%C3%A0+ph%C3%AA+%C3%94ng+Quan/@10.0105985,105.7563492,17z/data=!3m1!4b1!4m6!3m5!1s0x31a089ea189dc01d:0xb360acae1cbdb4cb!8m2!3d10.0105985!4d105.7563492!16s%2Fg%2F11k48fl9wy?entry=ttu&g_ep=EgoyMDI1MDQyMi4wIKXMDSoASAFQAw%3D%3D",Lad King,5.0,2023-04-25,"The cafe has a very nice view for everyone to take pictures in, especially because it has a very ""Da Lat"" style, the flowers are very pretty and many places have very nice backgrounds. This restaurant is the best choice for everyone to experience. This is my first time visiting the restaurant and I will definitely visit next time because I like it so much.","{
    ""danh_sach_tu_tot"": ""nice view, very pretty, very nice backgrounds, best choice, experience, like it so much"",
    ""danh_sach_tu_xau"": """"
}",2025-04-25
Tiệm_cà_phê_Ông_Quan,"701 78 Đ. 30 Tháng 4, Hưng Lợi, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/Ti%E1%BB%87m+c%C3%A0+ph%C3%AA+%C3%94ng+Quan/@10.0105985,105.7563492,17z/data=!3m1!4b1!4m6!3m5!1s0x31a089ea189dc01d:0xb360acae1cbdb4cb!8m2!3d10.0105985!4d105.7563492!16s%2Fg%2F11k48fl9wy?entry=ttu&g_ep=EgoyMDI1MDQyMi4wIKXMDSoASAFQAw%3D%3D",Vân Thanh,1.0,2024-12-25,"Hey, to be honest, anyone planning to go should think again, the staff at the other counter has an extremely unpleasant attitude, but the drink shop is out of everything (from milk tea to crushed ice to cocoa and coffee, nothing is available) but there is still milk tea in the mixing counter, but they force me to use fruit tea, one is peach tea, the other is lipton lemon tea for 45k/cup or else I have to pay them 50k. My lover had a sore throat and couldn't drink fruit tea, so I told him to wait a bit. The staff at the counter kept pestering us with a super annoying voice (please give us another drink) and then glared at the restaurant with a very nice view, but the space to take Christmas photos was very narrow and small, it was very crowded so we couldn't take photos. There were a few staff members who were very gentle and asked permission to drink the water. After drinking it, we went back to buy some sore throat medicine, it was as sweet as sugar water and didn't have any peach scent at all. In Can Tho, there are many places with beautiful views and It's much more worthy, so please consider it to have a better experience","{
    ""danh_sach_tu_tot"": ""very gentle, nice view"",
    ""danh_sach_tu_xau"": ""unpleasant attitude, out of everything, super annoying voice, very narrow and small, very crowded, sweet as sugar water, didn't have any peach scent, much more worthy"",
}",2025-04-25
Tiệm_cà_phê_Ông_Quan,"701 78 Đ. 30 Tháng 4, Hưng Lợi, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/Ti%E1%BB%87m+c%C3%A0+ph%C3%AA+%C3%94ng+Quan/@10.0105985,105.7563492,17z/data=!3m1!4b1!4m6!3m5!1s0x31a089ea189dc01d:0xb360acae1cbdb4cb!8m2!3d10.0105985!4d105.7563492!16s%2Fg%2F11k48fl9wy?entry=ttu&g_ep=EgoyMDI1MDQyMi4wIKXMDSoASAFQAw%3D%3D",HN TOWN,5.0,2024-09-25,"Open space due to being close to the river, many seasonal landscapes, goat farm, generally good for a gentle Sunday morning 👍","{
    ""danh_sach_tu_tot"": ""open space, good, gentle Sunday morning"",
    ""danh_sach_tu_xau"": """"
}",2025-04-25
Tiệm_cà_phê_Ông_Quan,"701 78 Đ. 30 Tháng 4, Hưng Lợi, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/Ti%E1%BB%87m+c%C3%A0+ph%C3%AA+%C3%94ng+Quan/@10.0105985,105.7563492,17z/data=!3m1!4b1!4m6!3m5!1s0x31a089ea189dc01d:0xb360acae1cbdb4cb!8m2!3d10.0105985!4d105.7563492!16s%2Fg%2F11k48fl9wy?entry=ttu&g_ep=EgoyMDI1MDQyMi4wIKXMDSoASAFQAw%3D%3D",Toàn Thanh,5.0,2024-04-25,The restaurant is beautiful and spacious. Cool. Water costs 35k but it's delicious,"{
    ""danh_sach_tu_tot"": ""beautiful, spacious, Cool, delicious"",
    ""danh_sach_tu_xau"": """"
}",2025-04-25
Tiệm_cà_phê_Ông_Quan,"701 78 Đ. 30 Tháng 4, Hưng Lợi, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/Ti%E1%BB%87m+c%C3%A0+ph%C3%AA+%C3%94ng+Quan/@10.0105985,105.7563492,17z/data=!3m1!4b1!4m6!3m5!1s0x31a089ea189dc01d:0xb360acae1cbdb4cb!8m2!3d10.0105985!4d105.7563492!16s%2Fg%2F11k48fl9wy?entry=ttu&g_ep=EgoyMDI1MDQyMi4wIKXMDSoASAFQAw%3D%3D",Thuyền Nguyễn,1.0,2025-03-25,"Customer service is not good, I lost my item and called the staff to check the cam. The staff said yes, I texted many times but no one answered. In the case of someone losing something and asking the shop to check it but the shop doesn't check, how do you feel? Is it worth 1 star? The shop has a super superficial service attitude.","{
    ""danh_sach_tu_tot"": """",
    ""danh_sach_tu_xau"": ""not good, lost my item, no one answered, doesn't check, superficial service attitude""
}",2025-04-25
Tiệm_cà_phê_Ông_Quan,"701 78 Đ. 30 Tháng 4, Hưng Lợi, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/Ti%E1%BB%87m+c%C3%A0+ph%C3%AA+%C3%94ng+Quan/@10.0105985,105.7563492,17z/data=!3m1!4b1!4m6!3m5!1s0x31a089ea189dc01d:0xb360acae1cbdb4cb!8m2!3d10.0105985!4d105.7563492!16s%2Fg%2F11k48fl9wy?entry=ttu&g_ep=EgoyMDI1MDQyMi4wIKXMDSoASAFQAw%3D%3D",Hoang Loi,5.0,2025-03-25,"- The space has investment, many views, but the arrangement is a bit confusing - Acceptable water price...! - The path is a bit difficult to find.","{
    ""danh_sach_tu_tot"": ""investment, many views, acceptable water price"",
    ""danh_sach_tu_xau"": ""arrangement is a bit confusing, path is a bit difficult to find""
}",2025-04-25
Tiệm_cà_phê_Ông_Quan,"701 78 Đ. 30 Tháng 4, Hưng Lợi, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/Ti%E1%BB%87m+c%C3%A0+ph%C3%AA+%C3%94ng+Quan/@10.0105985,105.7563492,17z/data=!3m1!4b1!4m6!3m5!1s0x31a089ea189dc01d:0xb360acae1cbdb4cb!8m2!3d10.0105985!4d105.7563492!16s%2Fg%2F11k48fl9wy?entry=ttu&g_ep=EgoyMDI1MDQyMi4wIKXMDSoASAFQAw%3D%3D",Cậu Na,1.0,2025-01-25,"Honestly, you shouldn't go. If you go to experience the service attitude of the restaurant, just go :) the water is expensive and when ordering, it takes a while to choose, so the attitude is that when you enter the restaurant, you sit for a long time. Because I was late, I was conscious of leaving early, but the staff came in and reminded me about 10 minutes later when I came back to help the restaurant. When I got home, the staff took a photo :) It's best not to drink water, it's both expensive and not delicious.","{
    ""danh_sach_tu_tot"": ""good"",
    ""danh_sach_tu_xau"": ""expensive, takes a while, bad attitude, sit for a long time, not delicious""
}",2025-04-25
Tiệm_cà_phê_Ông_Quan,"701 78 Đ. 30 Tháng 4, Hưng Lợi, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/Ti%E1%BB%87m+c%C3%A0+ph%C3%AA+%C3%94ng+Quan/@10.0105985,105.7563492,17z/data=!3m1!4b1!4m6!3m5!1s0x31a089ea189dc01d:0xb360acae1cbdb4cb!8m2!3d10.0105985!4d105.7563492!16s%2Fg%2F11k48fl9wy?entry=ttu&g_ep=EgoyMDI1MDQyMi4wIKXMDSoASAFQAw%3D%3D",Bơ,5.0,2024-04-25,"I've been to the restaurant many times. When it first opened and now, the beautiful view changes continuously, the water is ok, sometimes when the restaurant is crowded it's a bit overwhelming. If you want to go with a few people, then everyone goes in the morning. The rest then 10 points","{
    ""danh_sach_tu_tot"": ""beautiful view, ok, 10 points"",
    ""danh_sach_tu_xau"": ""overwhelming"",
}",2025-04-25
Tiệm_cà_phê_Ông_Quan,"701 78 Đ. 30 Tháng 4, Hưng Lợi, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/Ti%E1%BB%87m+c%C3%A0+ph%C3%AA+%C3%94ng+Quan/@10.0105985,105.7563492,17z/data=!3m1!4b1!4m6!3m5!1s0x31a089ea189dc01d:0xb360acae1cbdb4cb!8m2!3d10.0105985!4d105.7563492!16s%2Fg%2F11k48fl9wy?entry=ttu&g_ep=EgoyMDI1MDQyMi4wIKXMDSoASAFQAw%3D%3D",Minh Hải Trần,1.0,2025-02-25,"Unprofessional service. The staff is too harsh and has an attitude towards customers when the fault is with the restaurant's staff and equipment. The staff bluntly cursed customers when they received water late, while the water card did not signal that water was available. In general, the service attitude of the staff is extremely negative 😡😡","{
    ""danh_sach_tu_tot"": """",
    ""danh_sach_tu_xau"": ""unprofessional, harsh, bad attitude, bluntly cursed, extremely negative""
}",2025-04-25
Tiệm_cà_phê_Ông_Quan,"701 78 Đ. 30 Tháng 4, Hưng Lợi, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/Ti%E1%BB%87m+c%C3%A0+ph%C3%AA+%C3%94ng+Quan/@10.0105985,105.7563492,17z/data=!3m1!4b1!4m6!3m5!1s0x31a089ea189dc01d:0xb360acae1cbdb4cb!8m2!3d10.0105985!4d105.7563492!16s%2Fg%2F11k48fl9wy?entry=ttu&g_ep=EgoyMDI1MDQyMi4wIKXMDSoASAFQAw%3D%3D",Ngân Linh,1.0,2025-03-25,I paid for the drink but thought I was begging. The staff had a terrible attitude. The last time I went it was the same but I ignored it. I saw that most of the reviews were customers giving 1 star because of the staff's attitude but the shop still didn't accept it.,"{
    ""danh_sach_tu_tot"": """",
    ""danh_sach_tu_xau"": ""terrible attitude""
}",2025-04-25
Tiệm_cà_phê_Ông_Quan,"701 78 Đ. 30 Tháng 4, Hưng Lợi, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/Ti%E1%BB%87m+c%C3%A0+ph%C3%AA+%C3%94ng+Quan/@10.0105985,105.7563492,17z/data=!3m1!4b1!4m6!3m5!1s0x31a089ea189dc01d:0xb360acae1cbdb4cb!8m2!3d10.0105985!4d105.7563492!16s%2Fg%2F11k48fl9wy?entry=ttu&g_ep=EgoyMDI1MDQyMi4wIKXMDSoASAFQAw%3D%3D",Xe cũ cần Thơ,5.0,2024-12-25,"Spacious, many beautiful views and corners.. there are no menus for payment and remoting.. Whenever you go out, there is a remoting menu and let you know if you want to find a place to sit.","{
    ""danh_sach_tu_tot"": ""spacious, beautiful views"",
    ""danh_sach_tu_xau"": ""no menus for payment, no remoting"",
}",2025-04-25
Tiệm_cà_phê_Ông_Quan,"701 78 Đ. 30 Tháng 4, Hưng Lợi, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/Ti%E1%BB%87m+c%C3%A0+ph%C3%AA+%C3%94ng+Quan/@10.0105985,105.7563492,17z/data=!3m1!4b1!4m6!3m5!1s0x31a089ea189dc01d:0xb360acae1cbdb4cb!8m2!3d10.0105985!4d105.7563492!16s%2Fg%2F11k48fl9wy?entry=ttu&g_ep=EgoyMDI1MDQyMi4wIKXMDSoASAFQAw%3D%3D",Le Naila,1.0,2025-01-25,"The restaurant is spacious with many scenes but the staff is very poor. Today we went to a restaurant to drink and take pictures. There were 7 of us, but the girl with her ponytail kept asking us to order 8 glasses of water. Of the 7 people, she ordered 8 glasses for someone to drink and was very rude to us. Go once and don't dare go again.","{
    ""danh_sach_tu_tot"": ""spacious, many scenes"",
    ""danh_sach_tu_xau"": ""poor, very rude, don't dare go again"",
}",2025-04-25
Tiệm_cà_phê_Ông_Quan,"701 78 Đ. 30 Tháng 4, Hưng Lợi, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/Ti%E1%BB%87m+c%C3%A0+ph%C3%AA+%C3%94ng+Quan/@10.0105985,105.7563492,17z/data=!3m1!4b1!4m6!3m5!1s0x31a089ea189dc01d:0xb360acae1cbdb4cb!8m2!3d10.0105985!4d105.7563492!16s%2Fg%2F11k48fl9wy?entry=ttu&g_ep=EgoyMDI1MDQyMi4wIKXMDSoASAFQAw%3D%3D",Hà Trần lê ngọc,1.0,2025-02-25,"The staff's service attitude is very bad. On January 31, at around 4:00 p.m., our group ordered 6 glasses of water (3 cups of ice, 2 cups of milk, 1 matcha latte) and the staff gave us an order card (card number 32) to order. Whenever there was water, we went to the counter to receive water. When it rang, we went to get it, but the staff yelled at us, why don't we get water again? It's all melted. We also said that for a while we didn't see the oder card ringing, but when it rang, we took it right away, but we didn't want to take it again. Then another guy in the shop asked someone to try pressing card 32 to see if it rang. I stood there looking and didn't hear anything. And somehow that girl didn't explain or apologize to us about this problem 🙂. Going out to relieve stress is scary.","{
    ""danh_sach_tu_tot"": """",
    ""danh_sach_tu_xau"": ""bad, yelled, melted, didn't see, didn't want, didn't explain, didn't apologize, scary""
}",2025-04-25
Tiệm_cà_phê_Ông_Quan,"701 78 Đ. 30 Tháng 4, Hưng Lợi, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/Ti%E1%BB%87m+c%C3%A0+ph%C3%AA+%C3%94ng+Quan/@10.0105985,105.7563492,17z/data=!3m1!4b1!4m6!3m5!1s0x31a089ea189dc01d:0xb360acae1cbdb4cb!8m2!3d10.0105985!4d105.7563492!16s%2Fg%2F11k48fl9wy?entry=ttu&g_ep=EgoyMDI1MDQyMi4wIKXMDSoASAFQAw%3D%3D",Vũ Nguyễn,5.0,2024-07-25,Delicious water and beautiful scenery...the shop is currently decorating more so will come back next time😍,"{
    ""danh_sach_tu_tot"": ""Delicious, beautiful, come back"",
    ""danh_sach_tu_xau"": """"
}",2025-04-25
Tiệm_cà_phê_Ông_Quan,"701 78 Đ. 30 Tháng 4, Hưng Lợi, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/Ti%E1%BB%87m+c%C3%A0+ph%C3%AA+%C3%94ng+Quan/@10.0105985,105.7563492,17z/data=!3m1!4b1!4m6!3m5!1s0x31a089ea189dc01d:0xb360acae1cbdb4cb!8m2!3d10.0105985!4d105.7563492!16s%2Fg%2F11k48fl9wy?entry=ttu&g_ep=EgoyMDI1MDQyMi4wIKXMDSoASAFQAw%3D%3D",Hoàng Yến Nguyễn,5.0,2024-04-25,"Nice setup, lovely staff. You're so cute in the shop. Even playing with the baby for guests to take photos... Thank you... 🥰","{
    ""danh_sach_tu_tot"": ""Nice setup, lovely staff, cute, thank you"",
    ""danh_sach_tu_xau"": """"
}",2025-04-25
Tiệm_cà_phê_Ông_Quan,"701 78 Đ. 30 Tháng 4, Hưng Lợi, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/Ti%E1%BB%87m+c%C3%A0+ph%C3%AA+%C3%94ng+Quan/@10.0105985,105.7563492,17z/data=!3m1!4b1!4m6!3m5!1s0x31a089ea189dc01d:0xb360acae1cbdb4cb!8m2!3d10.0105985!4d105.7563492!16s%2Fg%2F11k48fl9wy?entry=ttu&g_ep=EgoyMDI1MDQyMi4wIKXMDSoASAFQAw%3D%3D",Kiều Trang,5.0,2024-12-25,"Delicious water, cute and enthusiastic staff. Appreciated for the staff's attitude. I asked for a salary increase for Mr. Quang and Mr. Khiem because they are so cute🫶🏻","{
    ""danh_sach_tu_tot"": ""Delicious, cute, enthusiastic, Appreciated, cute"",
    ""danh_sach_tu_xau"": """"
}",2025-04-25
Tiệm_cà_phê_Ông_Quan,"701 78 Đ. 30 Tháng 4, Hưng Lợi, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/Ti%E1%BB%87m+c%C3%A0+ph%C3%AA+%C3%94ng+Quan/@10.0105985,105.7563492,17z/data=!3m1!4b1!4m6!3m5!1s0x31a089ea189dc01d:0xb360acae1cbdb4cb!8m2!3d10.0105985!4d105.7563492!16s%2Fg%2F11k48fl9wy?entry=ttu&g_ep=EgoyMDI1MDQyMi4wIKXMDSoASAFQAw%3D%3D",Trân,5.0,2024-06-25,"The road to the shop is a bit difficult to find but easy to access for motorbikes. Cars can get all the way to the shop but the road is very narrow. Spacious parking for motorbikes and cars. Friendly staff, order drinks at the counter and accept cash payments or bank transfers. The price of water is expensive compared to the average price, but this place has small landscapes for taking pictures, so if you think about coffee and taking pictures, the price is acceptable.","{
    ""danh_sach_tu_tot"": ""friendly, spacious, acceptable"",
    ""danh_sach_tu_xau"": ""difficult, narrow, expensive"",
}",2025-04-25
