places,address,link,user,star,creat_date,comment,data_llm,scraped_date
NHÀ_PHẠM_TRONG_RỪNG,"40/8 Đ. Nguyễn Văn Cừ, An Bình, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/NH%C3%80+PH%E1%BA%A0M+TRONG+R%E1%BB%AANG/@10.0273152,105.7471086,17z/data=!3m1!4b1!4m6!3m5!1s0x31a0897fc3530207:0xbdc6317173b83336!8m2!3d10.0273152!4d105.7471086!16s%2Fg%2F11wr97mx93?entry=ttu&g_ep=EgoyMDI1MDQyMy4wIKXMDSoASAFQAw%3D%3D",Bối Bối,5.0,2024-12-25,"Chill morning shop, friendly staff will stop by again",,2025-04-25
NHÀ_PHẠM_TRONG_RỪNG,"40/8 Đ. Nguyễn Văn Cừ, An Bình, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/NH%C3%80+PH%E1%BA%A0M+TRONG+R%E1%BB%AANG/@10.0273152,105.7471086,17z/data=!3m1!4b1!4m6!3m5!1s0x31a0897fc3530207:0xbdc6317173b83336!8m2!3d10.0273152!4d105.7471086!16s%2Fg%2F11wr97mx93?entry=ttu&g_ep=EgoyMDI1MDQyMy4wIKXMDSoASAFQAw%3D%3D",Hưng Dayy,5.0,2025-03-25,The water is so delicious and the place is so beautiful,,2025-04-25
NHÀ_PHẠM_TRONG_RỪNG,"40/8 Đ. Nguyễn Văn Cừ, An Bình, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/NH%C3%80+PH%E1%BA%A0M+TRONG+R%E1%BB%AANG/@10.0273152,105.7471086,17z/data=!3m1!4b1!4m6!3m5!1s0x31a0897fc3530207:0xbdc6317173b83336!8m2!3d10.0273152!4d105.7471086!16s%2Fg%2F11wr97mx93?entry=ttu&g_ep=EgoyMDI1MDQyMy4wIKXMDSoASAFQAw%3D%3D",Linh Huỳnh Khánh,1.0,2024-12-25,"The staff's attitude should be retrained, it's horrible",,2025-04-25
NHÀ_PHẠM_TRONG_RỪNG,"40/8 Đ. Nguyễn Văn Cừ, An Bình, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/NH%C3%80+PH%E1%BA%A0M+TRONG+R%E1%BB%AANG/@10.0273152,105.7471086,17z/data=!3m1!4b1!4m6!3m5!1s0x31a0897fc3530207:0xbdc6317173b83336!8m2!3d10.0273152!4d105.7471086!16s%2Fg%2F11wr97mx93?entry=ttu&g_ep=EgoyMDI1MDQyMy4wIKXMDSoASAFQAw%3D%3D",Thien Minh Nguyen,5.0,2024-12-25,"The restaurant is very nice, I will visit again next time",,2025-04-25
NHÀ_PHẠM_TRONG_RỪNG,"40/8 Đ. Nguyễn Văn Cừ, An Bình, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/NH%C3%80+PH%E1%BA%A0M+TRONG+R%E1%BB%AANG/@10.0273152,105.7471086,17z/data=!3m1!4b1!4m6!3m5!1s0x31a0897fc3530207:0xbdc6317173b83336!8m2!3d10.0273152!4d105.7471086!16s%2Fg%2F11wr97mx93?entry=ttu&g_ep=EgoyMDI1MDQyMy4wIKXMDSoASAFQAw%3D%3D",Phước Toàn Lâm,5.0,2024-12-25,The staff is the cutest in the world🫰,,2025-04-25
NHÀ_PHẠM_TRONG_RỪNG,"40/8 Đ. Nguyễn Văn Cừ, An Bình, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/NH%C3%80+PH%E1%BA%A0M+TRONG+R%E1%BB%AANG/@10.0273152,105.7471086,17z/data=!3m1!4b1!4m6!3m5!1s0x31a0897fc3530207:0xbdc6317173b83336!8m2!3d10.0273152!4d105.7471086!16s%2Fg%2F11wr97mx93?entry=ttu&g_ep=EgoyMDI1MDQyMy4wIKXMDSoASAFQAw%3D%3D",Lê Khánh Vy,5.0,2025-03-28,"Good drinks, good service",,2025-04-25
NHÀ_PHẠM_TRONG_RỪNG,"40/8 Đ. Nguyễn Văn Cừ, An Bình, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/NH%C3%80+PH%E1%BA%A0M+TRONG+R%E1%BB%AANG/@10.0273152,105.7471086,17z/data=!3m1!4b1!4m6!3m5!1s0x31a0897fc3530207:0xbdc6317173b83336!8m2!3d10.0273152!4d105.7471086!16s%2Fg%2F11wr97mx93?entry=ttu&g_ep=EgoyMDI1MDQyMy4wIKXMDSoASAFQAw%3D%3D",Trịnh Thị Kim Tiền,5.0,2025-04-04,This is an interesting experience 👍 …,,2025-04-25
NHÀ_PHẠM_TRONG_RỪNG,"40/8 Đ. Nguyễn Văn Cừ, An Bình, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/NH%C3%80+PH%E1%BA%A0M+TRONG+R%E1%BB%AANG/@10.0273152,105.7471086,17z/data=!3m1!4b1!4m6!3m5!1s0x31a0897fc3530207:0xbdc6317173b83336!8m2!3d10.0273152!4d105.7471086!16s%2Fg%2F11wr97mx93?entry=ttu&g_ep=EgoyMDI1MDQyMy4wIKXMDSoASAFQAw%3D%3D",Ngân Gia,5.0,2025-04-04,The staff is so cute 🫰,,2025-04-25
NHÀ_PHẠM_TRONG_RỪNG,"40/8 Đ. Nguyễn Văn Cừ, An Bình, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/NH%C3%80+PH%E1%BA%A0M+TRONG+R%E1%BB%AANG/@10.0273152,105.7471086,17z/data=!3m1!4b1!4m6!3m5!1s0x31a0897fc3530207:0xbdc6317173b83336!8m2!3d10.0273152!4d105.7471086!16s%2Fg%2F11wr97mx93?entry=ttu&g_ep=EgoyMDI1MDQyMy4wIKXMDSoASAFQAw%3D%3D",Tính Huy Ngô,5.0,2024-12-25,Need to add outdoor fans. It's too hot in the shop,,2025-04-25
NHÀ_PHẠM_TRONG_RỪNG,"40/8 Đ. Nguyễn Văn Cừ, An Bình, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/NH%C3%80+PH%E1%BA%A0M+TRONG+R%E1%BB%AANG/@10.0273152,105.7471086,17z/data=!3m1!4b1!4m6!3m5!1s0x31a0897fc3530207:0xbdc6317173b83336!8m2!3d10.0273152!4d105.7471086!16s%2Fg%2F11wr97mx93?entry=ttu&g_ep=EgoyMDI1MDQyMy4wIKXMDSoASAFQAw%3D%3D",Giang Bùi,5.0,2024-12-25,Lovely and enthusiastic staff🥰,,2025-04-25
NHÀ_PHẠM_TRONG_RỪNG,"40/8 Đ. Nguyễn Văn Cừ, An Bình, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/NH%C3%80+PH%E1%BA%A0M+TRONG+R%E1%BB%AANG/@10.0273152,105.7471086,17z/data=!3m1!4b1!4m6!3m5!1s0x31a0897fc3530207:0xbdc6317173b83336!8m2!3d10.0273152!4d105.7471086!16s%2Fg%2F11wr97mx93?entry=ttu&g_ep=EgoyMDI1MDQyMy4wIKXMDSoASAFQAw%3D%3D",Khang Duy,5.0,2025-04-04,10 dong staff 💯,,2025-04-25
NHÀ_PHẠM_TRONG_RỪNG,"40/8 Đ. Nguyễn Văn Cừ, An Bình, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/NH%C3%80+PH%E1%BA%A0M+TRONG+R%E1%BB%AANG/@10.0273152,105.7471086,17z/data=!3m1!4b1!4m6!3m5!1s0x31a0897fc3530207:0xbdc6317173b83336!8m2!3d10.0273152!4d105.7471086!16s%2Fg%2F11wr97mx93?entry=ttu&g_ep=EgoyMDI1MDQyMy4wIKXMDSoASAFQAw%3D%3D",Thư Lê,4.0,2025-02-25,"Only drinks, no food",,2025-04-25
NHÀ_PHẠM_TRONG_RỪNG,"40/8 Đ. Nguyễn Văn Cừ, An Bình, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/NH%C3%80+PH%E1%BA%A0M+TRONG+R%E1%BB%AANG/@10.0273152,105.7471086,17z/data=!3m1!4b1!4m6!3m5!1s0x31a0897fc3530207:0xbdc6317173b83336!8m2!3d10.0273152!4d105.7471086!16s%2Fg%2F11wr97mx93?entry=ttu&g_ep=EgoyMDI1MDQyMy4wIKXMDSoASAFQAw%3D%3D",Anh Phuong,5.0,2024-12-25,Friendly and enthusiastic staff,,2025-04-25
NHÀ_PHẠM_TRONG_RỪNG,"40/8 Đ. Nguyễn Văn Cừ, An Bình, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/NH%C3%80+PH%E1%BA%A0M+TRONG+R%E1%BB%AANG/@10.0273152,105.7471086,17z/data=!3m1!4b1!4m6!3m5!1s0x31a0897fc3530207:0xbdc6317173b83336!8m2!3d10.0273152!4d105.7471086!16s%2Fg%2F11wr97mx93?entry=ttu&g_ep=EgoyMDI1MDQyMy4wIKXMDSoASAFQAw%3D%3D",Thảo Vi,5.0,2025-04-04,cute staffgg 😍,,2025-04-25
NHÀ_PHẠM_TRONG_RỪNG,"40/8 Đ. Nguyễn Văn Cừ, An Bình, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/NH%C3%80+PH%E1%BA%A0M+TRONG+R%E1%BB%AANG/@10.0273152,105.7471086,17z/data=!3m1!4b1!4m6!3m5!1s0x31a0897fc3530207:0xbdc6317173b83336!8m2!3d10.0273152!4d105.7471086!16s%2Fg%2F11wr97mx93?entry=ttu&g_ep=EgoyMDI1MDQyMy4wIKXMDSoASAFQAw%3D%3D",Thuan Minh,5.0,2024-12-25,Too crowded,,2025-04-25
NHÀ_PHẠM_TRONG_RỪNG,"40/8 Đ. Nguyễn Văn Cừ, An Bình, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/NH%C3%80+PH%E1%BA%A0M+TRONG+R%E1%BB%AANG/@10.0273152,105.7471086,17z/data=!3m1!4b1!4m6!3m5!1s0x31a0897fc3530207:0xbdc6317173b83336!8m2!3d10.0273152!4d105.7471086!16s%2Fg%2F11wr97mx93?entry=ttu&g_ep=EgoyMDI1MDQyMy4wIKXMDSoASAFQAw%3D%3D",Anh Thu,5.0,2025-03-25,Well ok,,2025-04-25
NHÀ_PHẠM_TRONG_RỪNG,"40/8 Đ. Nguyễn Văn Cừ, An Bình, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/NH%C3%80+PH%E1%BA%A0M+TRONG+R%E1%BB%AANG/@10.0273152,105.7471086,17z/data=!3m1!4b1!4m6!3m5!1s0x31a0897fc3530207:0xbdc6317173b83336!8m2!3d10.0273152!4d105.7471086!16s%2Fg%2F11wr97mx93?entry=ttu&g_ep=EgoyMDI1MDQyMy4wIKXMDSoASAFQAw%3D%3D",Thuần Đoàn Chính,5.0,2025-04-19,Very nice,,2025-04-25
NHÀ_PHẠM_TRONG_RỪNG,"40/8 Đ. Nguyễn Văn Cừ, An Bình, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/NH%C3%80+PH%E1%BA%A0M+TRONG+R%E1%BB%AANG/@10.0273152,105.7471086,17z/data=!3m1!4b1!4m6!3m5!1s0x31a0897fc3530207:0xbdc6317173b83336!8m2!3d10.0273152!4d105.7471086!16s%2Fg%2F11wr97mx93?entry=ttu&g_ep=EgoyMDI1MDQyMy4wIKXMDSoASAFQAw%3D%3D",10.Mỹ Hiền,5.0,2025-03-25,cute staff,,2025-04-25
NHÀ_PHẠM_TRONG_RỪNG,"40/8 Đ. Nguyễn Văn Cừ, An Bình, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/NH%C3%80+PH%E1%BA%A0M+TRONG+R%E1%BB%AANG/@10.0273152,105.7471086,17z/data=!3m1!4b1!4m6!3m5!1s0x31a0897fc3530207:0xbdc6317173b83336!8m2!3d10.0273152!4d105.7471086!16s%2Fg%2F11wr97mx93?entry=ttu&g_ep=EgoyMDI1MDQyMy4wIKXMDSoASAFQAw%3D%3D",Khang Lưu,1.0,2024-12-25,Don't visit the shop anymore,,2025-04-25
NHÀ_PHẠM_TRONG_RỪNG,"40/8 Đ. Nguyễn Văn Cừ, An Bình, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/NH%C3%80+PH%E1%BA%A0M+TRONG+R%E1%BB%AANG/@10.0273152,105.7471086,17z/data=!3m1!4b1!4m6!3m5!1s0x31a0897fc3530207:0xbdc6317173b83336!8m2!3d10.0273152!4d105.7471086!16s%2Fg%2F11wr97mx93?entry=ttu&g_ep=EgoyMDI1MDQyMy4wIKXMDSoASAFQAw%3D%3D",Nguyễn Thị Sương Mai,5.0,2025-04-11,Luan and Ngoc Han,,2025-04-25
NHÀ_PHẠM_TRONG_RỪNG,"40/8 Đ. Nguyễn Văn Cừ, An Bình, Ninh Kiều, Cần Thơ","https://www.google.com/maps/place/NH%C3%80+PH%E1%BA%A0M+TRONG+R%E1%BB%AANG/@10.0273152,105.7471086,17z/data=!3m1!4b1!4m6!3m5!1s0x31a0897fc3530207:0xbdc6317173b83336!8m2!3d10.0273152!4d105.7471086!16s%2Fg%2F11wr97mx93?entry=ttu&g_ep=EgoyMDI1MDQyMy4wIKXMDSoASAFQAw%3D%3D",Khuyên Nguyễn,5.0,2024-12-25,Mail staff,,2025-04-25
