place: Bách hoá XANH - 2025-03-31
address: 148 Đ. Nguyễn Tri Phương, P, Ninh Kiều, Cần Thơ 700000
average stars: 4.3⭐
reviews:
		- Binh Tri Tran (4.0⭐, 2021-03-31): Nice mini market, all staffs here offer well service .
		- Vinh Duong Van (4.0⭐, 2020-03-31): 😍😍😍 …
		- Đào Võ (1.0⭐, 2020-03-31): BachhoaXANH.com would like to thank you for your support during the past time. But I wonder if any problems have arisen that make you unsatisfied? If you have any comments, please email lienhe@bachhoaxanh.com so that BachhoaXANH can improve.
		- Mi Huynh (5.0⭐, 2020-03-31): 💝💓💝💓 …
		- Ly Truong (5.0⭐, 2020-03-31): 😍😍😍 …
		- anh huynh tan (5.0⭐, 2020-03-31): 💝💝 …
		- Luân KST (5.0⭐, 2020-03-31): 💕💗💕 …
		- Nguyễn Thị Kiều Tiên (5.0⭐, 2020-03-31): 😍😍😍 …
		- Văn Tiến Phạm (5.0⭐, 2020-03-31): 😊😊😊 …
		- Thắm Hồng (5.0⭐, 2020-03-31): 😍😍😍 …
		- Thi tuyết hồng dân Tran (4.0⭐, 2020-03-31): 💕💗💕 …
		- Trung Trương (4.0⭐, 2020-03-31): 😍 …
		- Văn Phú Trịnh (5.0⭐, 2019-03-31): 💓💓💓💓💓 …

place: Siêu thị Bách Hoá XANH Tầm Vu - 2025-03-31
address: Thửa đất số 423, tờ bản đồ, 34 Tầm Vu, Hưng Lợi, Ninh Kiều, Cần Thơ
average stars: 2.0⭐
reviews:
		- hieu nguyenduc (5.0⭐, 2024-04-30): Ok
		- Khang Hoàng (1.0⭐, 2025-03-31): Staff attitude is not good, BHX's hygiene is not clean compared to other BHX's
		- loi vo (1.0⭐, 2024-03-31): Very dissatisfied with the staff's attitude, so quit
		- Minh Quang Do Ngoc (1.0⭐, 2023-03-31): The staff is too attitude towards customers, really confusing????

place: BÁCH HÓA XANH - 2025-03-31
address: 64 Nguyễn Văn Cừ Nối Dài, An Bình, Ninh Kiều, Cần Thơ
average stars: 4.0⭐
reviews:
		- Phạm Hoàng Quốc Bảo (5.0⭐, 2023-03-31): Ok
		- Hậu Võ (5.0⭐, 2021-03-31): Good
		- anhtriet danghuynh (3.0⭐, 2023-03-31): Ok
		- Thanh Tân Nguyễn (Tanorgan68) (5.0⭐, 2021-03-31): Ok
		- Triều Nguyễn (5.0⭐, 2022-03-31): Ok
		- Trần Phi Hùng 08-05-01 (5.0⭐, 2021-03-31): Ok
		- Bảo Long Nguyễn (3.0⭐, 2020-03-31): Ok
		- Epic Treasure (1.0⭐, 2025-01-31): They sell real dogs, buy 1 get 1 free coffee bottles that are nearly damaged and are 50% off but don't give them away. Buying them is no different than buying old things that have almost passed their shelf life.
		- Bụi (4.0⭐, 2021-03-31): Location: TGDD's mini supermarket chain stores were first opened at the end of 2016 and are concentrated in suburban districts of Ho Chi Minh City following the strategy of forests surrounding the city. By the beginning of 2018, TGDD's "forest" had penetrated deeper into the central districts and all Bach Hoa Xanh stores were located in front of major roads of these districts. With the characteristic green color and the brand name written very large and familiar in the style of Mobile World and Dien May Xanh, it is really easy to find and recognize a Bach Hoa Xanh store. ￼￼ Design - space: As mentioned above, Bach Hoa Xanh's design is imbued with the mobile world with the main color green, representing the green color of fresh and clean foods. If compared with the Vinmart store, it can be seen that Bach Hoa Xanh is much wider and longer. The special thing is that this mini supermarket is spaciously designed and the glass doors look straight inside, creating a feeling of attracting buyers as if they were seeing products for sale in the market. This design is truly more sophisticated and scientific than other convenience stores or food supermarket chains. In front of the store is usually a large space for customers to park and keep their vehicles. When entering this mini supermarket, you will meet two employees in blue uniforms bowing at the checkout counter. This is also the area equipped with the most cameras with about 5. Besides this area, other areas do not have cameras so customers can choose and buy more naturally. There are a total of 4 aisles in the shopping area in which fresh products are usually displayed first, followed by dry products and then household and personal hygiene products. Fresh foods such as vegetables, fruits, fresh meat or cooking spices will be arranged on 4-tier shelves and placed in the center area, while household products will be displayed on 8-tier shelves and placed at 4 wall corners. This design helps buyers see everything the supermarket sells and creates comfort for consumers because of the airiness and spaciousness between the stalls. The supermarket also prepares some blue shopping carts for customers to use in case they shop a lot.
		- Đất Đẹp (4.0⭐, 2021-03-31): Enthusiastic staff, complete goods, spacious parking lot. Next door there is also Phuc An Khang pharmacy, very convenient
		- Tran Nguyen Dang Khoa (1.0⭐, 2024-08-31): The taciturn staff does not instruct customers to pay. The checkout counter has more than 4 seats, of which 3 counters have cashiers. Customers wait at the counter without staff, but the staff at other counters quietly count all customers before speaking :))). Also waiting to see what you guys do next. Oh, there's an employee nearby who just dialed the phone. Bad!
		- Ho Duy Phuc (5.0⭐, 2020-03-31): Enthusiastic service staff, fresh food, affordable prices, especially apples are very fresh and delicious!
		- Mhghg (1.0⭐, 2024-10-31): Everything was fine except for the rude and annoying security guard who came out to drive the car himself but was trying to break his neck by pulling the car around.
		- DUY NGO VU (1.0⭐, 2024-03-31): The staff was so unprofessional. There was a case of replacing printing paper and then reprinting invoices for customers, but they struggled all day and didn't even get it done. They didn't even ask if customers had accumulated points or not. I said I didn't need to print invoices and left. If I had waited any longer, I would have thought that the line would be so long from where I was to the warehouse that the employee wouldn't have finished the job yet.
		- Quốc Minh Nguyễn (5.0⭐, 2022-03-31): Spacious, clean, covered parking. Many items to choose from, cheap prices, fresh products. Guaranteed 5K for customers to shop 🛍. …
		- Hiền Nguyễn (5.0⭐, 2024-06-30): Fresh products, happy and friendly staff!
		- Cam Hong (4.0⭐, 2021-03-31): Green Department Store on extended Nguyen Van Cu street (across Hong Phat area) has enthusiastic sales staff, but sometimes when shoppers are allowed to buy goods at a discount, the staff doesn't advise until the shopper buys more and says the invoice has already been issued so they can't sell. There was a long time when I didn't buy anything anymore. I only bought necessary items online and when I paid in cash, I went to Vinmart.
		- Thanh Thế Lê (4.0⭐, 2021-03-31): Prices are a bit higher than outside, lacking many items compared to large supermarkets (you don't buy celery or cherries) but the staff are friendly and enthusiastic.
		- PhạmDuyKhánh (5.0⭐, 2021-03-31): Full booth. Enthusiastic staff. I like the wine and beer shelves the most, many types and affordable prices. Large parking lot.
		- Bích Tuyền (1.0⭐, 2024-09-30): Review employee attitude
		- Triều Dương (1.0⭐, 2022-03-31): Leave this price when calculating another price and then say let it go. Flip the qq and never buy things here again
		- Văn Dũng Trần (4.0⭐, 2024-06-30): Fresh food. Fine. Waiting in line to pay is a bit long.
		- Trạng Nguyễn (2.0⭐, 2022-03-31): Food prices during the pandemic season are still too high, buying a small gourd costs 25k.
		- Linh nguyen (5.0⭐, 2024-03-31): Enthusiastic staff and all kinds of goods
		- Tòn Ten (5.0⭐, 2024-03-31): Enthusiastic security guard. The space is too spacious.
		- Nguyễn Nhật Phi 02-10-03 (2.0⭐, 2023-03-31): To reduce the price but expired, the staff did not take it down so I bought it by mistake
		- Hoàng Tuấn Nguyễn (3.0⭐, 2022-03-31): Besides the staff's attitude, everything else is ok :)))
		- Toan Nguyen (5.0⭐, 2021-03-31): Wide variety of items..especially with quick discounts during the day.
		- Mint (5.0⭐, 2021-03-31): Quite crowded. Maybe that's why the food is more delicious.
		- HUA TRUNG NHAN (1.0⭐, 2022-03-31): Sales price increase Fraudulent business 1☆
		- Trí Nguyễn Bá Minh (4.0⭐, 2021-03-31): Meet the shopping needs of area people.
		- MR PROSPERITY (4.0⭐, 2022-03-31): It is necessary to strengthen health protection to prevent Covid epidemic
		- my ngoc (3.0⭐, 2024-03-31): Buy the egg carton and open it to see if there are any maggots
		- Dr Hieu (5.0⭐, 2023-03-31): Convenient location for shopping
		- Mr Pay Acc (5.0⭐, 2021-03-31): Very good service but quite far
		- Phúc Phúc (5.0⭐, 2023-03-31): Reasonable price
		- john phạm (4.0⭐, 2021-03-31): ideal shopping place
		- Lil Nguyễn (4.0⭐, 2021-03-31): Clean
		- Nam Võ (5.0⭐, 2021-03-31): Where I go every week.
		- Vlog Trí Nguyễn (5.0⭐, 2023-03-31): Happy staff
		- Ly Nguyễn (5.0⭐, 2021-03-31): Convenient for easy shopping
		- Hương Nguyễn (4.0⭐, 2021-03-31): Clean goods
		- Tư Lùn (5.0⭐, 2021-03-31): Clean, enthusiastic
		- Thắng Lê (5.0⭐, 2021-03-31): Fine
		- Giá trị cuộc sống (5.0⭐, 2022-03-31): sweat
		- Nam Phương (4.0⭐, 2021-03-31): Yes
		- Hải (5.0⭐, 2021-03-31): Convenient
		- Kim Mỹ (5.0⭐, 2021-03-31): 💖💖💖 …
		- Trần Trung Kiên (5.0⭐, 2021-03-31): ❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️
		- Nam Pham (4.0⭐, 2021-03-31): 💞💞💞 …
		- Nguyễn Đình Nguyên (4.0⭐, 2021-03-31): ❣️❣️❣️
		- Đạt Đức (5.0⭐, 2021-03-31): ❤️❤️❤️
		- Trần Trọng (5.0⭐, 2021-03-31): 🥰🥰🥰🥰🥰🥰 …
		- Đây! Thịnh (5.0⭐, 2021-03-31): 💗💗 …
		- Quang Vinh Lâm (4.0⭐, 2020-03-31): 💓 …
		- Triết Minh Đinh (5.0⭐, 2020-03-31): 💞💞💞 …
		- La Thành (5.0⭐, 2020-03-31): 😍😍😍😍😍 …
		- Đăng Nguyễn Văn (5.0⭐, 2020-03-31): 💞💞💞💞💞💞 …
		- bóng đá (3.0⭐, 2020-03-31): BachhoaXANH.com, thank you for your recent support. I wonder if during the shopping process at BachhoaXANH.com, is there anything you would like to add so that BachhoaXANH.com can develop better and better? Looking forward to hearing from you!

place: Siêu thị Bách hóa XANH Số 01 Nguyễn Hiền - 2025-03-31
address: Số 01 Đ. Nguyễn Hiền, Hưng Lợi, Ninh Kiều, Cần Thơ 700000
average stars: 4.3⭐
reviews:
		- Trung ĐỖ (5.0⭐, 2024-12-31): Ok
		- CÔNG THẠNH TRẦN (5.0⭐, 2024-03-31): Ok
		- Mai Trọng Nguyễn (5.0⭐, 2024-03-31): Good
		- Phương Duy (5.0⭐, 2021-03-31): Ok
		- Phạm Duy (Nhà trọ Cần Thơ) (4.0⭐, 2022-03-31): Ok
		- Hoa Truong (1.0⭐, 2023-03-31): Green grocery waste smells like green flies and rotten fish intestines. I have reminded you many times that the area in front of my house is about to be rented. If your Management Board is not aware like that, I will report it to your superiors, and the Management Board is responsible for the area.
		- Nguyen Duong Nguyen Bao Y-E K48 (1.0⭐, 2024-11-30): The new employee did not give me a discount
		- Fc Liverpool (1.0⭐, 2024-03-31): The staff said that they only accept payments in cash, swipe cards and Momo wallets, not via Zalo pay.
		- Cẩm Tú (5.0⭐, 2023-03-31): Reasonable price The image is for advertising nature of fresh hydrangea flower shop, 202 30/4 street, Xuan Khanh ward, Ninh Kieu district, Can Tho city
		- Hồ Bé Linh (4.0⭐, 2022-03-31): It's close to where I live so I find it quite convenient. The staff are enthusiastic and very careful. Because I rarely use plastic bags, the staff will usually separate and classify the goods into each bag. If BHX minimizes plastic bags, it's ok.
		- HUYỀN TRUNG TÂM NHẬT NGỮ MIDORI (4.0⭐, 2022-03-31): Convenient because it's located right at the beginning of the road, the thing I hate the most is the question 500, do you get sugar or chili? Well, why give customers a choice when they don't need it? But I've always wondered that 500 is always the same 10 times. If you need a lot of 500, you should go to the bank to exchange it and give it to the customer. Next time, the customer will give you 500 to avoid being offended. The staff is also easy to work with, it's a pity for me to ask for 500 all the time, but I hate it so I still ask....
		- Huu Trong (5.0⭐, 2022-03-31): 2 sisters go shopping
		- Duong Pham (4.0⭐, 2021-03-31): Good products, professional, convenient, good service. But there is a problem that sometimes there is no charge according to the queue. Those with the smallest queue are allowed to jump in first. If so, if there are 10 people in the queue, do you have to wait until all 10 people are counted even though you are the first in line?
		- Mid_yanho • (5.0⭐, 2024-03-31): Enthusiastic and friendly staff, fully furnished
		- thịnh tran (3.0⭐, 2024-03-31): Shopping service is okay, prices are a bit high compared to outside.
		- Lý HC (4.0⭐, 2022-03-31): Supermarkets often change cashiers, so they are slow in the checkout process. Everything else is ok
		- Nguyen Hong Duy Anh (4.0⭐, 2022-03-31): Convenient because it's close to home, but the most annoying thing is the 500 VND habit of packing sugar, even though I don't use it, I always have to accept it.
		- hiền nguyễn minh (5.0⭐, 2023-03-31): Going to Green Department Store is convenient for shopping for daily necessities and a variety of items
		- Trần Thị Ngọc Bích (4.0⭐, 2021-03-31): St has a full range of items, reasonable prices, enthusiastic and cheerful staff
		- Trần Trung Nhân (4.0⭐, 2020-03-31): Easy to shop, friendly, clean, but the post machine is too old to use sspay
		- Minh Hiền Nguyễn (5.0⭐, 2022-03-31): Selling everything you need, at reasonable prices.
		- udvar nok (3.0⭐, 2020-03-31): Fish meat is more expensive compared to stores of a similar size. They also sell live fish. Fresh meat for measurement. Chicken legs, wings, breast. The cashier boy understands and speaks little English. Photography is prohibited in the store.
		- Đại Lâm Mộc (5.0⭐, 2023-03-31): Selling more and more complete items than other places
		- TRỊNH THẾ ANH (4.0⭐, 2021-03-31): Diverse product sources, fresh food, enthusiastic service
		- Dieu Tran (3.0⭐, 2024-03-31): Prices are a bit expensive compared to outside
		- Gạo Diệu Lộc Cần Thơ (2.0⭐, 2021-03-31): I don't know about you, but I don't like this place, the staff is not enthusiastic...
		- Thanh Pham (3.0⭐, 2021-03-31): This is a mini supermarket but the goods are quite complete
		- Quỳnh Lê (5.0⭐, 2020-03-31): Cute friendly staff. 100 points 😘😘😘 …
		- Hienct Nguyen (4.0⭐, 2021-03-31): There is spacious motorbike parking here
		- Duy Khang Ho (5.0⭐, 2023-03-31): Many products to choose from, many promotions
		- seahorse Tay Do (4.0⭐, 2022-03-31): I found it very interesting but the movement was a bit slow
		- JSC Phương Trân (5.0⭐, 2021-03-31): Very good service, fresh food
		- khanh mai van (4.0⭐, 2022-03-31): Billing customers out of order.
		- GA BOL (5.0⭐, 2021-03-31): Selling a variety of products
		- GREYCE GORDON (4.0⭐, 2020-03-31): Clean. Full of all hidden items
		- Lan Anh Nguyen (5.0⭐, 2020-03-31): Good staff, enthusiastic, friendly
		- Tấn Phát (5.0⭐, 2023-03-31): Happy and enthusiastic staff
		- Thảo Nguyễn Phương (3.0⭐, 2022-03-31): Enthusiastic marketing staff
		- Quốc kiệt Trần (5.0⭐, 2024-03-31): Good service
		- Trung Tình Tô (5.0⭐, 2024-03-31): Reasonable price!
		- Lil Nguyễn (4.0⭐, 2022-03-31): Cool, lots of goods
		- QD NGUYEN (5.0⭐, 2021-03-31): Large variety of goods
		- Dung Vu Thi Le (4.0⭐, 2022-03-31): Enthusiastic service
		- Tân Nguyễn (5.0⭐, 2020-03-31): Very good
		- Thanh Thai Nguyen (3.0⭐, 2022-03-31): BHX is a bit dirty
		- Trình Nguyễn (Decor) (4.0⭐, 2020-03-31): Great service!
		- Kha Võ Duy (5.0⭐, 2021-03-31): Fresh food
		- Tôn Tử Ngô (5.0⭐, 2021-03-31): Convenient, green, clean
		- Thien Ho (5.0⭐, 2020-03-31): Clean, convenient
		- Phu Si Lam (4.0⭐, 2021-03-31): Product diversity.
		- Play Music (5.0⭐, 2021-03-31): Buy on this day normally
		- Hoàng Tú Võ (5.0⭐, 2022-03-31): Good service
		- Hoang Khang Nguyen (4.0⭐, 2021-03-31): 👍👍👍👍👍 …
		- Wang Nguyen (5.0⭐, 2020-03-31): Safe
		- Nhân Nguyễn (5.0⭐, 2023-03-31): Good
		- Tôn Gia Bảo (5.0⭐, 2023-03-31): Good
		- Đức Minh Trần (5.0⭐, 2022-03-31): Good
		- Dương Linh (5.0⭐, 2022-03-31): Good
		- Đăng Phúc Hà (5.0⭐, 2021-03-31): 💙 …
		- Hoàng Tống (5.0⭐, 2021-03-31): 💖💖💖💖💖 …
		- An Bình Trần Lê (5.0⭐, 2021-03-31): ❤️❤️❤️
		- Nguyễn Thanh Trúc (5.0⭐, 2021-03-31): 🥰🥰🥰🥰🥰🥰🥰🥰 …
		- Huyền Mai (5.0⭐, 2021-03-31): ❣️❣️❣️
		- Võ Duy Khánh (5.0⭐, 2021-03-31): 💞💞💞💞 …
		- Nhan Cao (5.0⭐, 2021-03-31): 💝💝💝💝💝 …
		- Vanhai Nguyen (5.0⭐, 2021-03-31): 💘💘💘💘💘 …
		- Lương Thành Công (4.0⭐, 2021-03-31): 🥰🥰🥰🥰🥰 …
		- Luân Nguyễn (4.0⭐, 2021-03-31): 😍😍😍😍😍😍😍😍 …
		- Hung Tran (4.0⭐, 2020-03-31): 💖💖💖💖 …
		- Thông Nguyễn (Ken) (4.0⭐, 2020-03-31): 💟💟💟💟 …
		- thien tran (5.0⭐, 2020-03-31): 💕💕 …
		- Nguyen minh hoang (2.0⭐, 2020-03-31): BachhoaXANH.com, thank you for your support. I don't know if BachhoaXANH.com is lacking anything or if there is any problem that bothers you. I hope you can give BachhoaXANH.com your feedback to listen and improve. Looking forward to hearing from you!

place: Siêu thị Bách hóa XANH 10B Nguyễn Văn Linh - 2025-03-31
address: 10B Đ. Nguyễn Văn Linh, P. Phú Thuận, Ninh Kiều, Cần Thơ 700000
average stars: 4.0⭐
reviews:
		- Thiên Link Link (5.0⭐, 2020-03-31): This place is good to buy something!
		- Nguyễn Thomas (4.0⭐, 2022-03-31): Ok
		- EVNSPC (3.0⭐, 2022-03-31): Normal
		- Lê Long Vĩ (4.0⭐, 2020-03-31): Ok
		- van hai le (1.0⭐, 2025-03-26): I bought the chicken a few times without any promotion to eat it, but it was dead chicken and had a terrible smell that needed to be reported.
		- trúc phương (5.0⭐, 2024-12-31): Enthusiastic staff, cheap food
		- Ngan DIEP (1.0⭐, 2023-03-31): Bach Hoa Xanh has poor environmental sanitation, the landfill in front of the store is super big but they did not buy more trash bins, the current bins are old and filled with overflowing water to rot. The landfill is huge and full of flies, so where is the FOOD SAFETY AND HYGIENE? Buy things at good prices to save money to go to the hospital?
		- Phuong Luu Van (5.0⭐, 2024-03-31): Good experience. I often shop here. The parking lot is spacious and covered so you don't have to worry about rain or sun. There are enthusiastic and polite car guards. The space inside has many booths but is arranged reasonably so it still creates a spacious and airy feeling for customers. Goods are very diverse, have many types, are displayed neatly and according to categories so it is easy and quick to find. There are often product discount programs such as % off, buy 2 get 1 for free, % off when buying the 2nd product.... Feeling comfortable when shopping because there is air conditioning so the air does not have too much odor and the floor is clean. Supermarket staff are cheerful and enthusiastic. The only limitation is the product's expiration date. Customers who come to buy should check the expiry date because the same type of product may have a different production date, sometimes some products have a few days of expiry date left.
		- Thu Nguyễn Thị (1.0⭐, 2024-07-31): There are suggestions for BHX Nguyen Van Linh CAN THO about the security guard as follows: July 3, 2024 1. Driving a car over a passenger's foot: I stopped when I saw the guy driving the car. He also saw me but still ran the car over my foot. If I had any suggestions, he challenged me to the manager's door. 2. This is not the first time this security guard has had a bad attitude Many times before, when I visited here, I also encountered a situation where this security guard pushed me to lead the car to another customer. He clearly knew he was pushing me but still did not apologize. BHX needs to consider and find a solution
		- Mai Minh Vinh (5.0⭐, 2024-04-30): The staff is very cheerful, good service, cute. It's just a crime that it's far from where I live, but I like the service here and will come back when it's convenient
		- Việt Huy Châu (5.0⭐, 2024-04-30): The staff is enthusiastic, dedicated, and dedicated. The security guards are very polite and polite. Running many interesting karma activities is very attractive. Satisfied, very satisfied.
		- Tran (1.0⭐, 2025-01-31): Buy a bunch of spinach with all the damaged leaves
		- Tùng Cao (1.0⭐, 2024-08-31): A place that sells food has an unbearable stench of dead rats
		- Yến Nguyễn (1.0⭐, 2024-07-31): Fraudulent business. Price 28 + 40% off. But when calculating the money, it turned out to be 33k
		- Toàn Nguyễn (1.0⭐, 2024-04-30): Employees are technologically illiterate and, frankly, blind about incentive programs of banking sites
		- Vuong Oanh (5.0⭐, 2022-03-31): Address selling reputable and quality treadmills in Can Tho
		- Mac Dương (1.0⭐, 2021-03-31): The staff did not pay attention, causing me to buy a bottle of water and go to the cashier first and be charged later. I took this photo randomly in front of the store, but the security guard was very polite.
		- Thanh Bình Nguyễn (4.0⭐, 2021-03-31): Space like other places. The arrangement of some shelves is not reasonable, causing confusion for buyers. Some essential and basic products are still missing or 1 or 2 types and 1 or 2 products are on the shelves. If you don't care about price, this may be an option for you.
		- Thanh Tuoi Thai (4.0⭐, 2022-03-31): Nv nc serves well Just need to comment, the discount item has been sold out for a few days but the promotion has not been removed. Down, when I bought it, the seller didn't have time to explain it, but I bought it from ct down to Thanh and had the same problem. (partly due to my carelessness)
		- Tính Phan Văn (5.0⭐, 2021-03-31): Crowded but service quality ok. I asked the employee there, even though it was crowded, but she still came to show me what was on the fruit and vegetable counter
		- Phú Lê (4.0⭐, 2021-03-31): Sells a lot of fresh vegetables and tubers, service is also good, if there is a place to park a motorbike I would give it 4 stars, if there is a place to park a car I would give it a 5 star.
		- Hùng Lưu (5.0⭐, 2023-03-31): Spacious and airy parking lot with diverse goods, especially discounted goods up to 50%.
		- Tuyền Trần Mộng (1.0⭐, 2021-03-31): I went in to buy ground meat (just over 200gr) and a bottle of shampoo When weighing the meat, the staff put the shampoo bottle on the scale (more than 400 grams). Then scan the code of the individual shampoo bottle When I received the invoice, I realized something was not right I just came back and asked the cashier (Warehouse Staff) to weigh the ground meat again. Then she discovered that she had calculated the bill wrongly Finished charging again, but did not give the invoice back I also did not receive a single apology from you Since expansion. Saw very poor staff attitude
		- Quoc Tin Nguyen (2.0⭐, 2022-03-31): Turning on music is like punching customers in the ears. Visited the store at 4:00 p.m. when it was hot and humid but was given music like a bar. Can you reduce the volume of the speaker in front of the store? It's really noisy
		- Nguyễn Thị Kiều Tiên (4.0⭐, 2021-03-31): Lots of food and time to choose, the cashier and security staff are quite cute and enthusiastic. However, some other employees talked loudly among themselves, not being able to distinguish between the market and the supermarket.
		- Ngôn Bách Nhật (4.0⭐, 2020-03-31): The food and seafood industry is still small. There are things that have been out of stock for almost a week and I still don't want to buy them again. Polite staff.
		- Lĩnh Huỳnh (1.0⭐, 2020-03-31): Today I went to BHX to buy 5 bags of milk and didn't pay much attention when I went home to look at the bill and saw the employee charged 6 bags...
		- Cong Hoang Thach (5.0⭐, 2025-03-31): Many goods
		- Chi Đặng (5.0⭐, 2023-03-31): The space is clean, cool months, and crowded so people remember to line up to pay.
		- Nguyen Jen (5.0⭐, 2024-03-31): There's a lot of meat on sale at 5 p.m. I really like it
		- Đạt Đào Minh (5.0⭐, 2020-03-31): Good service, convenient location. But there are so many customers that sometimes there is nothing left to buy.
		- Tuấn Nguyễn (4.0⭐, 2022-03-31): Enthusiastic instructors, clearly listed prices, good covid epidemic prevention work..
		- Nhân Trần (4.0⭐, 2020-03-31): The price is more expensive than the supermarket so you have to bear it, all the food is fresh, especially fish.
		- Tuấn Nguyễn Kiều Anh (4.0⭐, 2020-03-31): The price is a bit high and a bit grocery. Good service quality. Mainly buy fresh food
		- Tommy (4.0⭐, 2023-03-31): There are still some missing products that are available elsewhere, such as spicy and sour sauce.
		- Trạng Nguyễn (3.0⭐, 2021-03-31): Lots of food, prices are quite good, vegetables are not very fresh. Temporarily okay
		- Key Joker (1.0⭐, 2023-03-31): The cashier spoke to the customer curtly and seemed annoyed with the customer
		- Tuan Anh (4.0⭐, 2020-03-31): Almost enough for all housewives. When they get home from work, they stop by to buy groceries and cook very quickly
		- Quy Nguyen Thanh (4.0⭐, 2021-03-31): Diverse goods, some items on sale are very cheap from time to time,...
		- Diệp Thanh (5.0⭐, 2024-09-30): Polite
		- XM Media (5.0⭐, 2022-03-31): Diversity of items. Prices are clearly listed
		- Huệ Anh Trang (5.0⭐, 2024-03-31): The staff is enthusiastic and cute, the security guard is also cute
		- PHÁT DƯƠNG LONG (4.0⭐, 2020-03-31): Full of everything for the cook.. ready to sell, just put it on and cook
		- Tư Lùn (4.0⭐, 2021-03-31): Many products are sold out without asking The product was in stock upon inquiry but was not on the shelves
		- phatdat lapptop (4.0⭐, 2022-03-31): Many types of fresh foods and vegetables
		- Nguyễn Tuấn Vũ (1.0⭐, 2023-03-31): Shelf prices & invoice prices vary.
		- Minh Hieu Wu (3.0⭐, 2022-03-31): Go to the supermarket but the staff is like a market.
		- Dang Xuyen (5.0⭐, 2021-03-31): Goods sold at ok prices, fresh and easy to use
		- Vũ Trường Trần (5.0⭐, 2022-03-31): Come and feel a very modern market
		- Trang Huỳnh (5.0⭐, 2021-03-31): Reasonable price. Fresh, new, diverse
		- Tuấn Nguyễn (5.0⭐, 2020-03-31): Enthusiastic staff, quick service.
		- Hậu Nguyễn (5.0⭐, 2022-03-31): Very attentive and attentive to customers
		- Nguyễn Bảo Huy (1.0⭐, 2023-03-31): Staff attitude today is like...
		- Luan Truong (4.0⭐, 2020-03-31): Enthusiastic staff, professional service
		- HUY LEE (5.0⭐, 2023-03-31): Spacious, many items to choose from
		- Hồng Ngọc (4.0⭐, 2022-03-31): Price ok, a little higher than Go
		- Dang Thuong Lac (4.0⭐, 2023-03-31): The supermarket has quite a variety of dishes
		- Trách Bùi Trọng (5.0⭐, 2022-03-31): I am very satisfied with the service at BHX
		- Tôn Tử Ngô (4.0⭐, 2020-03-31): Many fresh and delicious dishes, good KM
		- Quyên Mỹ (5.0⭐, 2020-03-31): Cute and cheerful cashier girl.
		- Nguyễn Hoàng Nhật Hào (5.0⭐, 2024-03-31): 5 stars for quality.
		- Duong Pham (5.0⭐, 2022-03-31): Friendly staff, clean
		- Hien Phan (1.0⭐, 2022-03-31): There is no scanning of payment codes
		- Nhi Nguyễn (4.0⭐, 2022-03-31): Many goods
		- Trần Gia Lâm (5.0⭐, 2023-03-31): Great
		- Quoc Tien Nguyen (3.0⭐, 2020-03-31): Welcoming guests enthusiastically.
		- Minh Duc Bui (5.0⭐, 2021-03-31): Professional, friendly, diverse items
		- Anh Hoàng Tuấn (3.0⭐, 2021-03-31): Staff are not enthusiastic
		- NT Đạt (5.0⭐, 2024-09-30): Good
		- iamshin (5.0⭐, 2020-03-31): Reasonable price
		- Nguyễn Vĩnh Hoàng (Drum and Violin) (5.0⭐, 2021-03-31): Don't disappoint me
		- Văn Tây Đạt (4.0⭐, 2022-03-31): quite good
		- Play Music (5.0⭐, 2021-03-31): Many age-old products
		- Quốc Minh Châu (3.0⭐, 2020-03-31): Card payment not possible
		- TTYT huyện Tân Hồng Bùi Hồng Sang (5.0⭐, 2020-03-31): Very good
		- HUYỀN TRUNG TÂM NHẬT NGỮ MIDORI (5.0⭐, 2021-03-31): Many vegetables to choose from
		- Thùy Đàm (4.0⭐, 2023-03-31): Variety of goods
		- Nhớ Bùi (5.0⭐, 2020-03-31): Lots of stuff, okay
		- Huỳnh Gia Khiêm (5.0⭐, 2023-03-31): Spacious enough
		- Nhu Thao Le (5.0⭐, 2020-03-31): Enthusiastic staff.
		- MongTuyen NguyenThi (4.0⭐, 2020-03-31): Temporarily okay
		- Phạm Duy (Nhà trọ Cần Thơ) (4.0⭐, 2023-03-31): Rich food
		- Huy Huỳnh (5.0⭐, 2020-03-31): So fresh and so delicious
		- Nha Nguyen (5.0⭐, 2020-03-31): Good service
		- TOP Store (3.0⭐, 2024-03-31): Normal
		- Hào Mai (5.0⭐, 2020-03-31): Hungry
		- Lanh Phan (5.0⭐, 2022-03-31): Cheap
		- Tran Ngoc Chau (2.0⭐, 2022-03-31): Bad
		- vanngon nguyen (4.0⭐, 2021-03-31): Big
		- NHÂN NGUYỄN HOÀNG (4.0⭐, 2021-03-31): ♥️♥️♥️
		- Nhã Trần (3.0⭐, 2021-03-31): Thank you very much for your interest in shopping at BachhoaXANH.com. If you have additional suggestions for BachhoaXANH.com to become more and more complete, you can leave a comment here or via email: lienhe@bachhoaxanh.com. Thank you
		- Nguyên Đoàn (5.0⭐, 2021-03-31): ❤️❤️❤️
		- Tô Minh Dỉ (5.0⭐, 2021-03-31): 😍😍😍 …
		- Trần Trọng (5.0⭐, 2021-03-31): 💝💝 …
		- Thao Do (5.0⭐, 2021-03-31): 💝💝💝💝💝 …
